feature,importance_mean,importance_std
hold_1239_hand,0.002658499653777424,0.0012965537596090636
hold_1232_hand,0.0026326326386829635,0.002340815566180945
hold_1192_hand,0.002579285730321468,0.0006591346622104372
hold_1264_hand,0.0025337660655244234,0.0028300697312453145
hold_1200_foot,0.002519905025823399,0.0007515273107740194
hold_1372_hand,0.002491042055198833,0.001638419312579145
hold_1356_hand,0.0024859903708249974,0.0027507707494792513
hold_1301_hand,0.0024718974066716857,0.001915893390875254
hold_1559_hand,0.00242374560394778,0.0007394665540412018
hold_1257_start,0.002336810200649997,0.0011506516520601259
hold_1357_hand,0.0022894467445663926,0.0014545952600473271
hold_1155_start,0.002213590508597996,0.001962494167782109
hold_1337_hand,0.0021542010977177563,0.0011421440282682212
hold_1314_hand,0.0020950965842463807,0.0007441865053784
hold_1154_start,0.002037159451150372,0.0011737749400548777
hold_1219_hand,0.001984017656700909,0.0010716323130796918
hold_1234_start,0.0019762865841784993,0.001501956132319496
hold_1260_hand,0.0019644722305538266,0.0007117165545246402
hold_1270_hand,0.0019511384604004923,0.0010932437933065618
hold_1578_hand,0.0019364914609591999,0.0008330836381066684
hold_1267_hand,0.0018984268559965266,0.0016521248715788207
hold_1196_hand,0.0018882235179638052,0.00121905107897596
hold_1332_hand,0.0018510986635418946,0.0021833158134418914
hold_1131_start,0.001848528426665208,0.0010005409965661947
is_nomatch,0.0018465513716399596,0.0004529759836273104
hold_1246_hand,0.0018291353748969507,0.001179533773063159
hold_1131_foot,0.001737675568926833,0.0015749894306540818
hold_1388_finish,0.0017334425968210886,0.001607994693795843
hold_1470_foot,0.0016312657718675406,0.000547181982097988
hold_1290_hand,0.0016213201251909393,0.0016859272184467705
hold_1218_hand,0.001614135940056194,0.0008805824046233325
hold_1163_hand,0.0015790040902102342,0.0010593420497349954
hold_1477_foot,0.0015184435069760971,0.00040228368191847733
hold_1245_hand,0.0015113979987228631,0.0006330026578237925
hold_1221_hand,0.0015049079972850876,0.0023194356045239135
hold_1249_hand,0.0014693834986304166,0.0010503904455526705
hold_1297_hand,0.0014610047790408532,0.00040313806830542034
hold_1157_foot,0.0014441453356969004,0.0006630846883849499
hold_1253_hand,0.001428550709085008,0.0018139051721882359
hold_1145_start,0.0014263610042924313,0.0009549462931494163
hold_1156_start,0.0014189014036367186,0.00040024952061761535
hold_1371_hand,0.0014138208744118642,0.0016642504820876733
hold_1475_foot,0.0013459058871502227,0.0008822121454734441
hold_1272_hand,0.0013439459246519236,0.0005525501329603401
hold_1542_hand,0.0012335129015051294,0.0008329351225633832
hold_1220_hand,0.0012326156491984763,0.0004919313031433885
hold_1259_start,0.0012012525719228063,0.0006891940943848151
hold_1325_hand,0.0011787142642152083,0.0005076630563006584
hold_1486_foot,0.0011594447776362537,0.0005112313140621138
hold_1184_start,0.0011462785792347718,0.000523418281663883
hold_1166_start,0.001108808955625884,0.00121019365004121
hold_1291_hand,0.0010846781443983433,0.0006091946965396019
hold_1541_hand,0.0010628653250178478,0.00043445452532474434
hold_1240_hand,0.001059850172702248,0.0006006588820192556
hold_1205_hand,0.001048615641970807,0.0007611623630195442
hold_1369_hand,0.0010317867115306357,0.00038229445783395644
hold_1183_foot,0.0010065485719106925,0.0009936592468859132
hold_1304_hand,0.0009811951519038242,0.002142612811947139
hold_1526_foot,0.0009801832428323997,0.00024241799384678322
hold_1372_finish,0.0009644745490010153,0.0003521763110848798
hold_1507_foot,0.0009500457972269283,0.00026027364021185287
hold_1468_foot,0.0009489622420971955,0.0008606822587440683
hold_1230_start,0.0009455805685256058,0.00043363692221061196
hold_1395_finish,0.0009450546475934018,0.0023715843611715475
hold_1299_hand,0.0009322471624461315,0.0003637333859961512
hold_1137_foot,0.0009285076644362178,0.0005775736413742525
hold_1394_finish,0.0008881914930572998,0.0012797512259323327
hold_1187_start,0.0008871048768994471,0.0007447030280318157
hold_1179_hand,0.0008743847330178855,0.0003935353208740389
hold_1090_foot,0.0008703622511142539,0.00022471625033656554
hold_1471_foot,0.0008559440314815259,0.0009476746721874316
hold_1192_start,0.0008352549331703152,0.0016698639266905762
hold_1265_hand,0.0008290383098534804,0.002067405172499356
hold_1375_hand,0.0008183080051770153,0.0010764616809211915
hold_1389_finish,0.0008157299693176024,0.0004052674758806023
hold_1354_hand,0.0008142196420614534,0.001579786923844976
hold_1181_hand,0.000811608991963464,0.0003627213366858512
hold_1510_foot,0.0008108140021943599,0.00026568152664701005
hold_1522_foot,0.0007960963112087604,0.0005570262312929134
hold_1467_foot,0.0007943548777393117,0.0004887962626531835
hold_1243_hand,0.0007941079019201603,0.00033902247415518855
hold_1179_start,0.0007794801741750845,0.0004514413601411151
hold_1233_hand,0.000747454465979347,0.0011898638017999348
hold_1186_hand,0.0007465450854934552,0.0006507722969310346
hold_1535_foot,0.000738721131416531,0.0005120611270640393
hold_1513_start,0.0007275916776217306,0.00041772009380592966
